Accx | Accy | Accz | Roll | Pitch | Yaw | Time(ms)
m/s^2 | m/s^2 | m/s^2 | grad | grad | grad | millisegundo
0.04 | 0.01 | 9.70 | -0.69 | 0.69 | 38.69 | 355709
0.07 | 0.02 | 9.71 | -0.69 | 0.69 | 38.69 | 355734
0.06 | 0.01 | 9.72 | -0.69 | 0.69 | 38.69 | 355757
0.08 | 0.01 | 9.72 | -0.69 | 0.69 | 38.69 | 355780
0.03 | 0.00 | 9.73 | -0.69 | 0.69 | 38.69 | 355806
0.06 | 0.00 | 9.70 | -0.69 | 0.69 | 38.69 | 355829
0.06 | 0.01 | 9.74 | -0.69 | 0.69 | 38.69 | 355852
0.03 | 0.00 | 9.68 | -0.69 | 0.69 | 38.69 | 355877
0.07 | 0.03 | 9.69 | -0.69 | 0.69 | 38.69 | 355900
0.06 | 0.02 | 9.68 | -0.69 | 0.69 | 38.69 | 355928
0.07 | 0.02 | 9.70 | -0.69 | 0.69 | 38.69 | 355951
0.05 | 0.01 | 9.69 | -0.69 | 0.69 | 38.69 | 355976
0.06 | 0.00 | 9.72 | -0.69 | 0.69 | 38.69 | 355999
0.04 | 0.01 | 9.71 | -0.69 | 0.69 | 38.69 | 356022
0.05 | 0.01 | 9.73 | -0.69 | 0.69 | 38.69 | 356045
0.05 | 0.01 | 9.74 | -0.69 | 0.69 | 38.69 | 356069
0.05 | 0.04 | 9.72 | -0.69 | 0.69 | 38.69 | 356091
0.07 | 0.00 | 9.71 | -0.69 | 0.69 | 38.69 | 356116
0.06 | 0.02 | 9.71 | -0.69 | 0.69 | 38.69 | 356140
0.06 | 0.01 | 9.72 | -0.69 | 0.69 | 38.69 | 356168
0.05 | 0.00 | 9.71 | -0.69 | 0.69 | 38.69 | 356191
0.05 | 0.00 | 9.69 | -0.69 | 0.69 | 38.69 | 356216
0.04 | 0.01 | 9.72 | -0.69 | 0.69 | 38.69 | 356240
0.05 | 0.01 | 9.70 | -0.69 | 0.69 | 38.69 | 356263
0.06 | 0.01 | 9.70 | -0.69 | 0.69 | 38.69 | 356288
0.06 | 0.04 | 9.72 | -0.69 | 0.69 | 38.69 | 356311
0.07 | 0.01 | 9.70 | -0.69 | 0.69 | 38.69 | 356335
0.05 | 0.01 | 9.73 | -0.69 | 0.69 | 38.69 | 356360
0.08 | 0.03 | 9.69 | -0.69 | 0.69 | 38.69 | 356382
0.06 | 0.01 | 9.73 | -0.69 | 0.69 | 38.69 | 356411
0.04 | 0.02 | 9.73 | -0.69 | 0.69 | 38.69 | 356434
0.06 | 0.02 | 9.71 | -0.69 | 0.69 | 38.69 | 356459
0.07 | 0.01 | 9.70 | -0.69 | 0.69 | 38.69 | 356482
0.06 | 0.02 | 9.71 | -0.69 | 0.69 | 38.69 | 356506
0.07 | 0.01 | 9.72 | -0.69 | 0.69 | 38.69 | 356531
0.06 | 0.01 | 9.73 | -0.69 | 0.69 | 38.69 | 356553
0.07 | 0.01 | 9.70 | -0.69 | 0.69 | 38.69 | 356577
0.06 | 0.00 | 9.71 | -0.69 | 0.69 | 38.69 | 356601
0.06 | 0.03 | 9.68 | -0.69 | 0.69 | 38.69 | 356623
0.04 | 0.00 | 9.71 | -0.69 | 0.69 | 38.69 | 356651
0.03 | 0.00 | 9.68 | -0.69 | 0.69 | 38.69 | 356673
0.04 | 0.01 | 9.69 | -0.69 | 0.69 | 38.69 | 356695
0.08 | 0.00 | 9.68 | -0.69 | 0.69 | 38.69 | 356721
0.05 | 0.01 | 9.72 | -0.69 | 0.69 | 38.69 | 356744
0.06 | 0.01 | 9.73 | -0.69 | 0.69 | 38.69 | 356768
0.07 | 0.02 | 9.70 | -0.69 | 0.69 | 38.69 | 356792
0.06 | 0.01 | 9.71 | -0.69 | 0.69 | 38.69 | 356815
0.04 | 0.01 | 9.72 | -0.69 | 0.69 | 38.69 | 356840
0.07 | 0.01 | 9.72 | -0.69 | 0.69 | 38.69 | 356863
0.04 | 0.01 | 9.69 | -0.69 | 0.69 | 38.69 | 356893
0.04 | 0.01 | 9.74 | -0.69 | 0.69 | 38.69 | 356915
0.07 | 0.01 | 9.72 | -0.69 | 0.69 | 38.69 | 356941
0.06 | 0.02 | 9.73 | -0.69 | 0.69 | 38.69 | 356964
0.05 | 0.02 | 9.71 | -0.69 | 0.69 | 38.69 | 356987
0.05 | 0.01 | 9.71 | -0.69 | 0.69 | 38.69 | 357012
0.04 | 0.01 | 9.69 | -0.69 | 0.69 | 38.69 | 357035
0.05 | 0.02 | 9.73 | -0.69 | 0.69 | 38.69 | 357059
0.03 | 0.01 | 9.70 | -0.69 | 0.69 | 38.69 | 357083
0.05 | 0.02 | 9.73 | -0.69 | 0.69 | 38.69 | 357112
0.05 | 0.01 | 9.69 | -0.69 | 0.69 | 38.69 | 357135
0.05 | 0.00 | 9.72 | -0.69 | 0.69 | 38.69 | 357158
0.05 | 0.02 | 9.70 | -0.69 | 0.69 | 38.69 | 357183
0.03 | 0.02 | 9.72 | -0.69 | 0.69 | 38.69 | 357206
0.06 | 0.01 | 9.69 | -0.69 | 0.69 | 38.69 | 357231
0.06 | 0.01 | 9.71 | -0.69 | 0.69 | 38.69 | 357254
0.07 | 0.03 | 9.72 | -0.69 | 0.69 | 38.69 | 357277
0.07 | 0.03 | 9.72 | -0.69 | 0.69 | 38.69 | 357299
0.07 | 0.02 | 9.70 | -0.69 | 0.69 | 38.69 | 357324
0.04 | 0.01 | 9.73 | -0.69 | 0.69 | 38.69 | 357352
0.06 | 0.02 | 9.71 | -0.69 | 0.69 | 38.69 | 357376
0.04 | 0.01 | 9.71 | -0.69 | 0.69 | 38.69 | 357398
0.05 | 0.04 | 9.71 | -0.69 | 0.69 | 38.69 | 357423
0.06 | 0.00 | 9.71 | -0.69 | 0.69 | 38.69 | 357447
0.05 | 0.00 | 9.70 | -0.69 | 0.69 | 38.69 | 357470
0.06 | 0.01 | 9.72 | -0.69 | 0.69 | 38.69 | 357495
0.05 | 0.01 | 9.73 | -0.69 | 0.69 | 38.69 | 357518
0.07 | 0.02 | 9.73 | -0.69 | 0.69 | 38.69 | 357542
0.06 | 0.02 | 9.68 | -0.69 | 0.69 | 38.69 | 357567
0.06 | 0.00 | 9.72 | -0.69 | 0.69 | 38.69 | 357596
0.06 | 0.02 | 9.72 | -0.69 | 0.69 | 38.69 | 357618
0.06 | 0.02 | 9.69 | -0.69 | 0.69 | 38.69 | 357643
0.04 | 0.00 | 9.74 | -0.69 | 0.69 | 38.69 | 357667
0.06 | 0.01 | 9.74 | -0.69 | 0.69 | 38.69 | 357689
0.06 | 0.02 | 9.73 | -0.69 | 0.69 | 38.69 | 357714
0.03 | 0.00 | 9.69 | -0.69 | 0.69 | 38.69 | 357738
0.06 | 0.02 | 9.72 | -0.69 | 0.69 | 38.69 | 357760
0.03 | 0.02 | 9.72 | -0.69 | 0.69 | 38.69 | 357785
0.05 | 0.04 | 9.72 | -0.69 | 0.69 | 38.69 | 357808
0.06 | 0.01 | 9.71 | -0.69 | 0.69 | 38.69 | 357838
0.06 | 0.00 | 9.71 | -0.69 | 0.69 | 38.69 | 357860
0.06 | 0.02 | 9.71 | -0.69 | 0.69 | 38.69 | 357884
0.07 | 0.01 | 9.73 | -0.69 | 0.69 | 38.69 | 357908
0.05 | 0.00 | 9.67 | -0.69 | 0.69 | 38.69 | 357930
0.04 | 0.02 | 9.69 | -0.69 | 0.69 | 38.69 | 357952
0.06 | 0.01 | 9.70 | -0.69 | 0.69 | 38.69 | 357978
0.07 | -0.01 | 9.72 | -0.69 | 0.69 | 38.69 | 358000
0.05 | 0.01 | 9.70 | -0.69 | 0.69 | 38.69 | 358025
0.04 | 0.02 | 9.73 | -0.69 | 0.69 | 38.69 | 358049
0.06 | 0.01 | 9.72 | -0.69 | 0.69 | 38.69 | 358078
0.05 | 0.01 | 9.72 | -0.69 | 0.69 | 38.69 | 358101
0.06 | 0.01 | 9.72 | -0.69 | 0.69 | 38.69 | 358125
0.04 | 0.01 | 9.73 | -0.69 | 0.69 | 38.69 | 358150
0.06 | 0.03 | 9.72 | -0.69 | 0.69 | 38.69 | 358172
0.05 | 0.02 | 9.70 | -0.69 | 0.69 | 38.69 | 358198
0.07 | 0.00 | 9.72 | -0.69 | 0.69 | 38.69 | 358221
0.06 | 0.00 | 9.71 | -0.69 | 0.69 | 38.69 | 358244
0.04 | 0.00 | 9.70 | -0.69 | 0.69 | 38.69 | 358269
0.05 | 0.02 | 9.71 | -0.69 | 0.69 | 38.69 | 358292
0.05 | 0.01 | 9.67 | -0.69 | 0.69 | 38.69 | 358320
0.05 | 0.00 | 9.70 | -0.69 | 0.69 | 38.69 | 358343
0.05 | 0.02 | 9.71 | -0.69 | 0.69 | 38.69 | 358368
0.06 | 0.01 | 9.70 | -0.69 | 0.69 | 38.69 | 358391
0.06 | 0.00 | 9.72 | -0.69 | 0.69 | 38.69 | 358414
0.06 | 0.01 | 9.68 | -0.69 | 0.69 | 38.69 | 358439
0.05 | 0.01 | 9.71 | -0.69 | 0.69 | 38.69 | 358462
0.05 | 0.02 | 9.69 | -0.69 | 0.69 | 38.69 | 358499
0.05 | 0.01 | 9.72 | -0.69 | 0.69 | 38.69 | 358522
0.04 | 0.01 | 9.73 | -0.69 | 0.69 | 38.69 | 358546
0.06 | 0.01 | 9.72 | -0.69 | 0.69 | 38.69 | 358573
0.03 | 0.02 | 9.71 | -0.69 | 0.69 | 38.69 | 358596
0.04 | 0.02 | 9.73 | -0.69 | 0.69 | 38.69 | 358621
0.06 | 0.01 | 9.72 | -0.69 | 0.69 | 38.69 | 358643
0.05 | 0.02 | 9.71 | -0.69 | 0.69 | 38.69 | 358667
0.06 | 0.01 | 9.71 | -0.69 | 0.69 | 38.69 | 358692
0.05 | 0.01 | 9.71 | -0.69 | 0.69 | 38.69 | 358714
0.06 | 0.02 | 9.68 | -0.69 | 0.69 | 38.69 | 358739
0.03 | 0.03 | 9.70 | -0.69 | 0.69 | 38.69 | 358763
0.04 | 0.00 | 9.71 | -0.69 | 0.69 | 38.69 | 358793
0.05 | 0.01 | 9.73 | -0.69 | 0.69 | 38.69 | 358816
0.06 | 0.01 | 9.70 | -0.69 | 0.69 | 38.69 | 358842
0.06 | 0.02 | 9.72 | -0.69 | 0.69 | 38.69 | 358865
0.07 | 0.02 | 9.69 | -0.69 | 0.69 | 38.69 | 358890
0.07 | 0.00 | 9.74 | -0.69 | 0.69 | 38.69 | 358914
0.06 | 0.01 | 9.70 | -0.69 | 0.69 | 38.69 | 358938
0.06 | 0.03 | 9.72 | -0.69 | 0.69 | 38.69 | 358962
0.07 | 0.01 | 9.72 | -0.69 | 0.69 | 38.69 | 358986
0.05 | 0.02 | 9.70 | -0.69 | 0.69 | 38.69 | 359008
0.06 | 0.01 | 9.72 | -0.69 | 0.69 | 38.69 | 359035
0.06 | 0.01 | 9.71 | -0.69 | 0.69 | 38.69 | 359058
0.06 | 0.01 | 9.71 | -0.69 | 0.69 | 38.69 | 359083
0.05 | 0.03 | 9.72 | -0.69 | 0.69 | 38.69 | 359106
0.06 | 0.00 | 9.69 | -0.69 | 0.69 | 38.69 | 359132
0.04 | 0.01 | 9.70 | -0.69 | 0.69 | 38.69 | 359156
0.05 | 0.00 | 9.71 | -0.69 | 0.69 | 38.69 | 359181
0.07 | 0.02 | 9.70 | -0.69 | 0.69 | 38.69 | 359205
0.04 | 0.00 | 9.71 | -0.69 | 0.69 | 38.69 | 359230
0.08 | 0.03 | 9.72 | -0.69 | 0.69 | 38.69 | 359255
0.06 | 0.02 | 9.70 | -0.69 | 0.69 | 38.69 | 359285
0.06 | 0.01 | 9.71 | -0.69 | 0.69 | 38.69 | 359308
0.06 | 0.01 | 9.71 | -0.69 | 0.69 | 38.69 | 359333
0.07 | 0.01 | 9.68 | -0.69 | 0.69 | 38.69 | 359357
0.07 | 0.01 | 9.70 | -0.69 | 0.69 | 38.69 | 359382
0.04 | 0.01 | 9.70 | -0.69 | 0.69 | 38.69 | 359406
0.05 | 0.02 | 9.70 | -0.69 | 0.69 | 38.69 | 359431
0.06 | 0.03 | 9.70 | -0.69 | 0.69 | 38.69 | 359456
0.04 | 0.01 | 9.69 | -0.69 | 0.69 | 38.69 | 359479
0.07 | 0.00 | 9.72 | -0.69 | 0.69 | 38.69 | 359505
0.05 | 0.01 | 9.74 | -0.69 | 0.69 | 38.69 | 359535
0.05 | 0.01 | 9.70 | -0.69 | 0.69 | 38.69 | 359558
0.06 | 0.00 | 9.71 | -0.69 | 0.69 | 38.69 | 359584
0.06 | 0.00 | 9.68 | -0.69 | 0.69 | 38.69 | 359608
0.05 | 0.01 | 9.74 | -0.69 | 0.69 | 38.69 | 359632
0.05 | 0.01 | 9.71 | -0.69 | 0.69 | 38.69 | 359657
0.05 | 0.00 | 9.71 | -0.69 | 0.69 | 38.69 | 359680
0.05 | 0.01 | 9.73 | -0.69 | 0.69 | 38.69 | 359706
0.05 | 0.01 | 9.70 | -0.69 | 0.69 | 38.69 | 359729
0.06 | 0.02 | 9.70 | -0.69 | 0.69 | 38.69 | 359754
0.07 | 0.00 | 9.72 | -0.69 | 0.69 | 38.69 | 359784
0.07 | 0.01 | 9.71 | -0.69 | 0.69 | 38.69 | 359809
0.08 | 0.00 | 9.70 | -0.69 | 0.69 | 38.69 | 359833
0.06 | 0.01 | 9.72 | -0.69 | 0.69 | 38.69 | 359858
0.07 | 0.00 | 9.69 | -0.69 | 0.69 | 38.69 | 359882
0.05 | 0.01 | 9.72 | -0.69 | 0.69 | 38.69 | 359908
0.06 | 0.02 | 9.72 | -0.69 | 0.69 | 38.69 | 359931
0.05 | 0.00 | 9.72 | -0.69 | 0.69 | 38.69 | 359957
0.05 | 0.01 | 9.71 | -0.69 | 0.69 | 38.69 | 359980
0.05 | 0.01 | 9.69 | -0.69 | 0.69 | 38.69 | 360005
0.08 | 0.01 | 9.70 | -0.69 | 0.69 | 38.69 | 360031
0.07 | 0.00 | 9.70 | -0.69 | 0.69 | 38.69 | 360057
0.04 | 0.01 | 9.72 | -0.69 | 0.69 | 38.69 | 360080
0.08 | 0.02 | 9.70 | -0.69 | 0.69 | 38.69 | 360105
0.07 | 0.01 | 9.73 | -0.69 | 0.69 | 38.69 | 360129
0.06 | 0.01 | 9.71 | -0.69 | 0.69 | 38.69 | 360153
0.05 | 0.01 | 9.73 | -0.69 | 0.69 | 38.69 | 360178
0.05 | 0.00 | 9.69 | -0.69 | 0.69 | 38.69 | 360201
0.07 | 0.01 | 9.71 | -0.69 | 0.69 | 38.69 | 360226
0.07 | 0.02 | 9.73 | -0.69 | 0.69 | 38.69 | 360256
0.07 | 0.01 | 9.70 | -0.69 | 0.69 | 38.69 | 360280
0.05 | 0.01 | 9.70 | -0.69 | 0.69 | 38.69 | 360304
0.04 | 0.02 | 9.73 | -0.69 | 0.69 | 38.69 | 360330
0.06 | 0.01 | 9.72 | -0.69 | 0.69 | 38.69 | 360353
0.06 | 0.01 | 9.69 | -0.69 | 0.69 | 38.69 | 360377
0.05 | 0.02 | 9.70 | -0.69 | 0.69 | 38.69 | 360401
0.06 | 0.01 | 9.71 | -0.69 | 0.69 | 38.69 | 360425
0.08 | 0.02 | 9.70 | -0.69 | 0.69 | 38.69 | 360451
0.05 | 0.02 | 9.72 | -0.69 | 0.69 | 38.69 | 360473
0.05 | 0.02 | 9.69 | -0.69 | 0.69 | 38.69 | 360502
0.06 | 0.01 | 9.74 | -0.69 | 0.69 | 38.69 | 360525
0.05 | 0.01 | 9.68 | -0.69 | 0.69 | 38.69 | 360551
0.05 | 0.00 | 9.70 | -0.69 | 0.69 | 38.69 | 360573
0.07 | 0.01 | 9.69 | -0.69 | 0.69 | 38.69 | 360599
0.06 | 0.02 | 9.72 | -0.69 | 0.69 | 38.69 | 360623
0.06 | 0.01 | 9.71 | -0.69 | 0.69 | 38.69 | 360647
0.06 | 0.00 | 9.71 | -0.69 | 0.69 | 38.69 | 360671
0.06 | 0.02 | 9.70 | -0.69 | 0.69 | 38.69 | 360694
0.05 | 0.00 | 9.73 | -0.69 | 0.69 | 38.69 | 360716
0.06 | 0.02 | 9.70 | -0.69 | 0.69 | 38.69 | 360744
0.06 | 0.01 | 9.70 | -0.69 | 0.69 | 38.69 | 360767
0.03 | 0.01 | 9.71 | -0.69 | 0.69 | 38.69 | 360792
0.07 | 0.03 | 9.71 | -0.69 | 0.69 | 38.69 | 360815
0.05 | 0.00 | 9.71 | -0.69 | 0.69 | 38.69 | 360841
0.06 | 0.01 | 9.72 | -0.69 | 0.69 | 38.69 | 360865
0.03 | 0.01 | 9.69 | -0.69 | 0.69 | 38.69 | 360889
0.05 | 0.01 | 9.71 | -0.69 | 0.69 | 38.69 | 360914
0.07 | 0.01 | 9.71 | -0.69 | 0.69 | 38.69 | 360938
0.04 | 0.01 | 9.71 | -0.69 | 0.69 | 38.69 | 360963
0.05 | 0.02 | 9.69 | -0.69 | 0.69 | 38.69 | 360993
0.05 | 0.01 | 9.69 | -0.69 | 0.69 | 38.69 | 361016
0.06 | 0.00 | 9.72 | -0.69 | 0.69 | 38.69 | 361041
0.04 | 0.01 | 9.71 | -0.69 | 0.69 | 38.69 | 361065
0.06 | 0.00 | 9.71 | -0.69 | 0.69 | 38.69 | 361090
0.05 | 0.02 | 9.71 | -0.69 | 0.69 | 38.69 | 361115
0.07 | 0.01 | 9.71 | -0.69 | 0.69 | 38.69 | 361138
0.08 | 0.01 | 9.71 | -0.69 | 0.69 | 38.69 | 361164
0.04 | 0.02 | 9.72 | -0.69 | 0.69 | 38.69 | 361187
0.08 | 0.00 | 9.70 | -0.69 | 0.69 | 38.69 | 361212
0.05 | 0.00 | 9.73 | -0.69 | 0.69 | 38.69 | 361242
0.05 | 0.02 | 9.68 | -0.69 | 0.69 | 38.69 | 361266
0.06 | 0.02 | 9.71 | -0.69 | 0.69 | 38.69 | 361290
0.04 | 0.00 | 9.69 | -0.69 | 0.69 | 38.69 | 361315
0.07 | 0.00 | 9.71 | -0.69 | 0.69 | 38.69 | 361339
0.05 | 0.01 | 9.71 | -0.69 | 0.69 | 38.69 | 361365
0.04 | 0.01 | 9.70 | -0.69 | 0.69 | 38.69 | 361388
0.06 | 0.00 | 9.73 | -0.69 | 0.69 | 38.69 | 361412
0.05 | 0.01 | 9.74 | -0.69 | 0.69 | 38.69 | 361437
0.06 | 0.01 | 9.70 | -0.69 | 0.69 | 38.69 | 361460
0.04 | 0.03 | 9.72 | -0.69 | 0.69 | 38.69 | 361488
0.07 | 0.02 | 9.70 | -0.69 | 0.69 | 38.69 | 361522
0.07 | 0.03 | 9.69 | -0.69 | 0.69 | 38.69 | 361547
0.06 | 0.00 | 9.71 | -0.69 | 0.69 | 38.69 | 361569
0.08 | 0.01 | 9.70 | -0.69 | 0.69 | 38.69 | 361595
0.03 | 0.00 | 9.71 | -0.69 | 0.69 | 38.69 | 361619
0.05 | 0.03 | 9.72 | -0.69 | 0.69 | 38.69 | 361644
0.05 | 0.01 | 9.71 | -0.69 | 0.69 | 38.69 | 361668
0.06 | 0.02 | 9.70 | -0.69 | 0.69 | 38.69 | 361692
0.06 | 0.00 | 9.72 | -0.69 | 0.69 | 38.69 | 361717
0.05 | 0.01 | 9.70 | -0.69 | 0.69 | 38.69 | 361747
0.07 | 0.01 | 9.72 | -0.69 | 0.69 | 38.69 | 361770
0.06 | 0.01 | 9.71 | -0.69 | 0.69 | 38.69 | 361796
0.07 | 0.01 | 9.70 | -0.69 | 0.69 | 38.69 | 361820
0.06 | 0.02 | 9.73 | -0.69 | 0.69 | 38.69 | 361845
0.06 | 0.01 | 9.69 | -0.69 | 0.69 | 38.69 | 361869
0.07 | 0.02 | 9.71 | -0.69 | 0.69 | 38.69 | 361894
0.06 | 0.03 | 9.70 | -0.69 | 0.69 | 38.69 | 361919
0.07 | 0.00 | 9.71 | -0.69 | 0.69 | 38.69 | 361942
0.06 | 0.01 | 9.73 | -0.69 | 0.69 | 38.69 | 361970
0.06 | 0.01 | 9.70 | -0.69 | 0.69 | 38.69 | 361994
0.06 | 0.02 | 9.72 | -0.69 | 0.69 | 38.69 | 362019
0.05 | 0.02 | 9.69 | -0.69 | 0.69 | 38.69 | 362043
0.06 | 0.02 | 9.72 | -0.69 | 0.69 | 38.69 | 362069
0.07 | 0.01 | 9.70 | -0.69 | 0.69 | 38.69 | 362092
0.06 | 0.01 | 9.70 | -0.69 | 0.69 | 38.69 | 362118
0.05 | 0.01 | 9.73 | -0.69 | 0.69 | 38.69 | 362141
0.05 | 0.04 | 9.73 | -0.69 | 0.69 | 38.69 | 362166
0.05 | 0.00 | 9.70 | -0.69 | 0.69 | 38.69 | 362190
0.05 | 0.02 | 9.72 | -0.69 | 0.69 | 38.69 | 362220
0.03 | 0.00 | 9.72 | -0.69 | 0.69 | 38.69 | 362243
0.06 | 0.00 | 9.72 | -0.69 | 0.69 | 38.69 | 362270
0.08 | 0.01 | 9.72 | -0.69 | 0.69 | 38.69 | 362293
0.05 | 0.04 | 9.70 | -0.69 | 0.69 | 38.69 | 362319
0.04 | -0.01 | 9.73 | -0.69 | 0.69 | 38.69 | 362342
0.05 | 0.00 | 9.72 | -0.69 | 0.69 | 38.69 | 362367
0.05 | 0.00 | 9.73 | -0.69 | 0.69 | 38.69 | 362391
0.06 | 0.00 | 9.72 | -0.69 | 0.69 | 38.69 | 362415
0.07 | 0.03 | 9.74 | -0.69 | 0.69 | 38.69 | 362441
0.07 | 0.04 | 9.71 | -0.69 | 0.69 | 38.69 | 362470
0.05 | 0.00 | 9.74 | -0.69 | 0.69 | 38.69 | 362493
0.06 | 0.01 | 9.73 | -0.69 | 0.69 | 38.69 | 362520
0.03 | 0.01 | 9.69 | -0.69 | 0.69 | 38.69 | 362543
0.05 | 0.01 | 9.72 | -0.69 | 0.69 | 38.69 | 362568
0.05 | 0.02 | 9.72 | -0.69 | 0.69 | 38.69 | 362592
0.04 | 0.02 | 9.70 | -0.69 | 0.69 | 38.69 | 362616
0.07 | 0.02 | 9.75 | -0.69 | 0.69 | 38.69 | 362641
0.04 | 0.02 | 9.73 | -0.69 | 0.69 | 38.69 | 362664
0.06 | 0.01 | 9.73 | -0.69 | 0.69 | 38.69 | 362690
0.06 | 0.01 | 9.70 | -0.69 | 0.69 | 38.69 | 362720
0.06 | 0.01 | 9.70 | -0.69 | 0.69 | 38.69 | 362744
0.08 | 0.01 | 9.70 | -0.69 | 0.69 | 38.69 | 362768
-0.87 | -3.30 | 2.33 | -0.62 | 0.69 | 38.69 | 362791
1.27 | -3.52 | 0.11 | -0.62 | 0.62 | 38.56 | 362814
-1.17 | 0.77 | 14.55 | -0.75 | 0.62 | 38.63 | 362837
1.49 | 0.64 | 8.87 | -0.69 | 0.69 | 38.69 | 362863
0.17 | 0.56 | 10.15 | -0.69 | 0.62 | 38.63 | 362885
0.44 | 0.77 | 11.96 | -0.75 | 0.56 | 38.63 | 362911
0.02 | -0.06 | 9.22 | -0.81 | 0.62 | 38.63 | 362933
-0.07 | 0.03 | 9.01 | -0.75 | 0.56 | 38.63 | 362963
-0.41 | 0.25 | 10.41 | -0.75 | 0.56 | 38.63 | 362986
-0.49 | -0.21 | 9.42 | -0.75 | 0.56 | 38.63 | 363011
-0.39 | 0.03 | 9.65 | -0.75 | 0.56 | 38.63 | 363034
0.04 | 0.16 | 9.91 | -0.75 | 0.56 | 38.63 | 363057
0.35 | -0.10 | 9.86 | -0.75 | 0.56 | 38.63 | 363080
0.02 | 0.18 | 10.11 | -0.75 | 0.56 | 38.63 | 363105
-0.27 | -0.13 | 9.55 | -0.69 | 0.56 | 38.63 | 363127
-0.51 | -0.01 | 9.64 | -0.75 | 0.56 | 38.63 | 363153
-0.37 | 0.08 | 9.63 | -0.75 | 0.56 | 38.69 | 363180
0.17 | 0.12 | 9.23 | -0.75 | 0.56 | 38.63 | 363205
0.73 | -0.31 | 9.31 | -0.75 | 0.56 | 38.63 | 363228
0.69 | -0.10 | 9.82 | -0.75 | 0.56 | 38.63 | 363254
0.56 | 0.00 | 9.45 | -0.75 | 0.56 | 38.63 | 363277
0.56 | -0.03 | 9.57 | -0.75 | 0.62 | 38.63 | 363301
0.25 | 0.06 | 9.77 | -0.69 | 0.69 | 38.63 | 363326
0.01 | -0.16 | 9.75 | -0.69 | 0.69 | 38.63 | 363351
0.29 | 0.03 | 9.80 | -0.69 | 0.69 | 38.63 | 363376
0.38 | -0.32 | 9.16 | -0.69 | 0.75 | 38.63 | 363400
0.22 | 0.35 | 10.36 | -0.69 | 0.75 | 38.63 | 363427
-0.01 | 0.19 | 10.37 | -0.69 | 0.75 | 38.56 | 363452
0.23 | -0.04 | 9.25 | -0.62 | 0.75 | 38.56 | 363477
-0.08 | 0.13 | 10.24 | -0.69 | 0.81 | 38.63 | 363500
0.10 | -0.22 | 9.31 | -0.69 | 0.75 | 38.63 | 363525
0.08 | 0.02 | 9.44 | -0.56 | 0.75 | 38.56 | 363549
-0.17 | -0.04 | 9.78 | -0.62 | 0.81 | 38.63 | 363573
0.03 | 0.19 | 9.81 | -0.62 | 0.81 | 38.63 | 363596
-0.03 | -0.32 | 10.05 | -0.62 | 0.81 | 38.63 | 363619
-0.12 | 0.27 | 9.94 | -0.56 | 0.81 | 38.63 | 363642
-0.45 | -0.11 | 10.32 | -0.62 | 0.81 | 38.63 | 363670
-1.03 | -0.24 | 10.16 | -0.56 | 0.81 | 38.63 | 363692
-0.36 | 0.11 | 9.46 | -0.62 | 0.81 | 38.63 | 363717
-0.31 | 0.14 | 9.57 | -0.62 | 0.81 | 38.63 | 363741
-0.18 | 0.12 | 9.64 | -0.56 | 0.81 | 38.56 | 363766
-0.07 | 0.11 | 9.76 | -0.62 | 0.75 | 38.63 | 363789
-0.03 | -0.04 | 9.80 | -0.56 | 0.75 | 38.63 | 363813
0.26 | -0.18 | 9.51 | -0.56 | 0.75 | 38.63 | 363837
0.14 | -0.08 | 9.74 | -0.56 | 0.75 | 38.63 | 363860
0.10 | 0.13 | 9.79 | -0.56 | 0.75 | 38.63 | 363887
0.33 | 0.10 | 9.63 | -0.56 | 0.75 | 38.63 | 363910
0.40 | -0.15 | 9.78 | -0.56 | 0.81 | 38.63 | 363933
0.30 | 0.05 | 9.96 | -0.56 | 0.81 | 38.63 | 363958
0.14 | 0.05 | 10.08 | -0.56 | 0.81 | 38.63 | 363981
0.03 | -0.02 | 9.61 | -0.56 | 0.81 | 38.63 | 364006
0.03 | 0.04 | 9.67 | -0.50 | 0.81 | 38.63 | 364030
0.04 | -0.01 | 9.67 | -0.50 | 0.81 | 38.63 | 364054
0.01 | -0.01 | 9.67 | -0.56 | 0.75 | 38.63 | 364080
-0.19 | 0.12 | 10.88 | -0.56 | 0.81 | 38.63 | 364103
-0.01 | -0.15 | 10.12 | -0.50 | 0.81 | 38.63 | 364131
0.05 | 0.08 | 9.97 | -0.50 | 0.81 | 38.63 | 364157
0.09 | 0.08 | 9.91 | -0.50 | 0.81 | 38.63 | 364181
0.10 | 0.14 | 9.91 | -0.50 | 0.81 | 38.63 | 364205
0.12 | -0.02 | 9.55 | -0.50 | 0.81 | 38.63 | 364230
0.11 | -0.08 | 9.67 | -0.50 | 0.81 | 38.63 | 364252
0.06 | 0.07 | 9.71 | -0.50 | 0.81 | 38.63 | 364277
0.03 | 0.02 | 9.75 | -0.50 | 0.81 | 38.63 | 364301
0.03 | 0.04 | 9.71 | -0.50 | 0.81 | 38.63 | 364325
0.04 | 0.01 | 9.72 | -0.50 | 0.81 | 38.63 | 364350
0.07 | -0.03 | 9.71 | -0.50 | 0.81 | 38.63 | 364379
0.12 | 0.03 | 9.71 | -0.50 | 0.81 | 38.63 | 364403
0.07 | -0.01 | 9.72 | -0.50 | 0.81 | 38.63 | 364427
