Accx | Accy | Accz | Roll | Pitch | Yaw | Time(ms)
-0.23 | 0.24 | 9.76 | -1.56 | -0.56 | 324.37 | 312764
-0.22 | 0.29 | 9.74 | -1.56 | -0.56 | 324.37 | 312790
-0.21 | 0.26 | 9.75 | -1.56 | -0.56 | 324.37 | 312814
-0.19 | 0.27 | 9.76 | -1.56 | -0.56 | 324.37 | 312837
-0.21 | 0.28 | 9.76 | -1.56 | -0.56 | 324.37 | 312862
-0.21 | 0.27 | 9.78 | -1.56 | -0.56 | 324.37 | 312886
-0.21 | 0.27 | 9.73 | -1.56 | -0.56 | 324.37 | 312914
-0.21 | 0.27 | 9.79 | -1.56 | -0.56 | 324.37 | 312937
-0.19 | 0.28 | 9.74 | -1.56 | -0.56 | 324.37 | 312963
-0.22 | 0.27 | 9.77 | -1.56 | -0.56 | 324.37 | 312986
-0.20 | 0.25 | 9.75 | -1.56 | -0.56 | 324.37 | 313011
-0.23 | 0.29 | 9.79 | -1.56 | -0.56 | 324.37 | 313035
-0.19 | 0.28 | 9.76 | -1.56 | -0.56 | 324.37 | 313059
-0.20 | 0.27 | 9.75 | -1.56 | -0.56 | 324.37 | 313083
-0.20 | 0.28 | 9.75 | -1.56 | -0.56 | 324.37 | 313106
-0.21 | 0.28 | 9.79 | -1.56 | -0.56 | 324.37 | 313127
-0.21 | 0.26 | 9.76 | -1.56 | -0.56 | 324.37 | 313153
-0.20 | 0.26 | 9.78 | -1.56 | -0.56 | 324.37 | 313177
-0.21 | 0.27 | 9.77 | -1.56 | -0.56 | 324.37 | 313202
-0.22 | 0.28 | 9.79 | -1.56 | -0.56 | 324.37 | 313226
-0.19 | 0.27 | 9.77 | -1.56 | -0.56 | 324.37 | 313250
-0.21 | 0.28 | 9.76 | -1.56 | -0.56 | 324.37 | 313275
-0.22 | 0.27 | 9.76 | -1.56 | -0.56 | 324.37 | 313298
-0.19 | 0.28 | 9.78 | -1.56 | -0.56 | 324.37 | 313324
-0.19 | 0.28 | 9.77 | -1.56 | -0.56 | 324.37 | 313347
-0.21 | 0.25 | 9.77 | -1.56 | -0.56 | 324.37 | 313376
-0.22 | 0.29 | 9.75 | -1.56 | -0.56 | 324.37 | 313399
-0.20 | 0.27 | 9.78 | -1.56 | -0.56 | 324.37 | 313425
-0.19 | 0.28 | 9.76 | -1.56 | -0.56 | 324.37 | 313448
-0.21 | 0.26 | 9.78 | -1.56 | -0.56 | 324.37 | 313473
-0.22 | 0.28 | 9.78 | -1.56 | -0.56 | 324.37 | 313497
-0.20 | 0.28 | 9.79 | -1.56 | -0.56 | 324.37 | 313521
-0.19 | 0.27 | 9.79 | -1.56 | -0.56 | 324.37 | 313546
-0.21 | 0.26 | 9.77 | -1.56 | -0.56 | 324.37 | 313569
-0.19 | 0.28 | 9.78 | -1.56 | -0.56 | 324.37 | 313598
-0.18 | 0.28 | 9.78 | -1.56 | -0.56 | 324.37 | 313622
-0.20 | 0.28 | 9.76 | -1.56 | -0.56 | 324.37 | 313647
-0.19 | 0.29 | 9.79 | -1.56 | -0.56 | 324.37 | 313670
-0.19 | 0.26 | 9.77 | -1.56 | -0.56 | 324.37 | 313696
-0.21 | 0.25 | 9.74 | -1.56 | -0.56 | 324.37 | 313719
-0.22 | 0.28 | 9.79 | -1.56 | -0.56 | 324.37 | 313743
-0.18 | 0.26 | 9.74 | -1.56 | -0.56 | 324.37 | 313768
-0.19 | 0.27 | 9.78 | -1.56 | -0.56 | 324.37 | 313791
-0.20 | 0.27 | 9.75 | -1.56 | -0.56 | 324.37 | 313819
-0.22 | 0.25 | 9.79 | -1.56 | -0.56 | 324.37 | 313842
-0.20 | 0.27 | 9.75 | -1.56 | -0.56 | 324.37 | 313867
-0.20 | 0.28 | 9.78 | -1.56 | -0.56 | 324.37 | 313891
-0.22 | 0.29 | 9.78 | -1.56 | -0.56 | 324.37 | 313916
-0.21 | 0.27 | 9.78 | -1.56 | -0.56 | 324.37 | 313939
-0.22 | 0.28 | 9.76 | -1.56 | -0.56 | 324.37 | 313962
-0.18 | 0.27 | 9.76 | -1.56 | -0.56 | 324.37 | 313985
-0.23 | 0.27 | 9.78 | -1.56 | -0.56 | 324.37 | 314010
-0.20 | 0.27 | 9.76 | -1.56 | -0.56 | 324.37 | 314032
-0.21 | 0.26 | 9.75 | -1.56 | -0.56 | 324.37 | 314061
-0.20 | 0.25 | 9.76 | -1.56 | -0.56 | 324.37 | 314084
-0.22 | 0.28 | 9.75 | -1.56 | -0.56 | 324.37 | 314109
-0.21 | 0.28 | 9.78 | -1.56 | -0.56 | 324.37 | 314132
-0.21 | 0.28 | 9.78 | -1.56 | -0.56 | 324.37 | 314158
-0.21 | 0.28 | 9.74 | -1.56 | -0.56 | 324.37 | 314182
-0.19 | 0.26 | 9.78 | -1.56 | -0.56 | 324.37 | 314206
-0.21 | 0.28 | 9.76 | -1.56 | -0.56 | 324.37 | 314231
-0.20 | 0.27 | 9.77 | -1.56 | -0.56 | 324.37 | 314254
-0.21 | 0.27 | 9.76 | -1.56 | -0.56 | 324.37 | 314282
-0.23 | 0.27 | 9.80 | -1.56 | -0.56 | 324.37 | 314306
-0.20 | 0.28 | 9.75 | -1.56 | -0.56 | 324.37 | 314332
-0.19 | 0.28 | 9.78 | -1.56 | -0.56 | 324.37 | 314355
-0.20 | 0.28 | 9.75 | -1.56 | -0.56 | 324.37 | 314381
-0.18 | 0.27 | 9.77 | -1.56 | -0.56 | 324.37 | 314404
-0.19 | 0.27 | 9.75 | -1.56 | -0.56 | 324.37 | 314429
-0.18 | 0.26 | 9.77 | -1.56 | -0.56 | 324.37 | 314453
-0.20 | 0.27 | 9.77 | -1.56 | -0.56 | 324.37 | 314477
-0.21 | 0.26 | 9.76 | -1.56 | -0.56 | 324.37 | 314505
-0.20 | 0.28 | 9.79 | -1.56 | -0.56 | 324.37 | 314530
-0.22 | 0.26 | 9.77 | -1.56 | -0.56 | 324.37 | 314554
-0.19 | 0.27 | 9.81 | -1.56 | -0.56 | 324.37 | 314578
-0.20 | 0.27 | 9.79 | -1.56 | -0.56 | 324.37 | 314603
-0.20 | 0.27 | 9.79 | -1.56 | -0.56 | 324.37 | 314626
-0.20 | 0.28 | 9.78 | -1.56 | -0.56 | 324.37 | 314663
-0.20 | 0.28 | 9.77 | -1.56 | -0.56 | 324.37 | 314686
-0.21 | 0.28 | 9.75 | -1.56 | -0.56 | 324.37 | 314712
-0.19 | 0.27 | 9.76 | -1.56 | -0.56 | 324.37 | 314736
-0.19 | 0.25 | 9.78 | -1.56 | -0.56 | 324.37 | 314764
-0.20 | 0.27 | 9.80 | -1.56 | -0.56 | 324.37 | 314787
-0.20 | 0.27 | 9.76 | -1.56 | -0.56 | 324.37 | 314812
-0.18 | 0.28 | 9.78 | -1.56 | -0.56 | 324.37 | 314836
-0.20 | 0.28 | 9.77 | -1.56 | -0.56 | 324.37 | 314861
-0.20 | 0.27 | 9.76 | -1.56 | -0.56 | 324.37 | 314886
-0.23 | 0.25 | 9.78 | -1.56 | -0.56 | 324.37 | 314909
-0.20 | 0.27 | 9.75 | -1.56 | -0.56 | 324.37 | 314935
-0.20 | 0.27 | 9.79 | -1.56 | -0.56 | 324.37 | 314958
-0.21 | 0.26 | 9.76 | -1.56 | -0.56 | 324.37 | 314987
-0.21 | 0.27 | 9.75 | -1.56 | -0.56 | 324.37 | 315011
-0.19 | 0.28 | 9.76 | -1.56 | -0.56 | 324.37 | 315036
-0.22 | 0.28 | 9.76 | -1.56 | -0.56 | 324.37 | 315060
-0.20 | 0.28 | 9.77 | -1.56 | -0.56 | 324.37 | 315085
-0.20 | 0.26 | 9.74 | -1.56 | -0.56 | 324.37 | 315108
-0.20 | 0.26 | 9.76 | -1.56 | -0.56 | 324.37 | 315133
-0.20 | 0.27 | 9.79 | -1.56 | -0.56 | 324.37 | 315158
-0.21 | 0.28 | 9.83 | -1.56 | -0.56 | 324.37 | 315182
-0.21 | 0.27 | 9.76 | -1.56 | -0.56 | 324.37 | 315208
-0.20 | 0.28 | 9.76 | -1.56 | -0.56 | 324.37 | 315233
-0.22 | 0.27 | 9.74 | -1.56 | -0.56 | 324.37 | 315258
-0.21 | 0.28 | 9.77 | -1.56 | -0.56 | 324.37 | 315281
-0.21 | 0.27 | 9.79 | -1.56 | -0.56 | 324.37 | 315307
-0.20 | 0.29 | 9.74 | -1.56 | -0.56 | 324.37 | 315330
-0.21 | 0.27 | 9.77 | -1.56 | -0.56 | 324.37 | 315354
-0.20 | 0.27 | 9.80 | -1.56 | -0.56 | 324.37 | 315379
0.52 | 0.26 | 9.51 | -1.56 | -0.56 | 324.37 | 315403
-0.06 | 0.33 | 9.12 | -1.56 | -0.56 | 324.31 | 315428
-0.56 | 0.62 | 10.03 | -1.56 | -0.56 | 324.31 | 315456
-1.22 | -0.27 | 8.81 | -1.50 | -0.50 | 324.31 | 315480
0.96 | -0.78 | 10.18 | -1.50 | -0.56 | 324.25 | 315503
-1.51 | -0.82 | 12.38 | -1.75 | -0.69 | 324.50 | 315528
-3.75 | 0.15 | 12.95 | -2.00 | -0.88 | 324.81 | 315551
-2.34 | 0.18 | 14.10 | -2.37 | -0.88 | 325.19 | 315576
-2.57 | -0.04 | 15.55 | -2.56 | -0.81 | 325.69 | 315599
-2.82 | -0.02 | 16.77 | -2.44 | -0.75 | 326.69 | 315622
-2.76 | -0.08 | 15.86 | -1.94 | -0.81 | 327.44 | 315644
-2.65 | -0.30 | 14.92 | -0.88 | -1.12 | 328.50 | 315671
-2.07 | -0.04 | 13.26 | -0.19 | -1.25 | 329.19 | 315694
-1.84 | 0.43 | 12.72 | 0.69 | -1.44 | 330.12 | 315719
-2.06 | 1.16 | 12.33 | 1.06 | -1.44 | 330.75 | 315742
-2.04 | 1.29 | 11.96 | 1.37 | -1.50 | 331.44 | 315767
-1.83 | 1.46 | 10.82 | 1.56 | -1.50 | 332.44 | 315791
-1.66 | 1.58 | 10.25 | 1.62 | -1.50 | 333.25 | 315815
-1.61 | 1.48 | 9.71 | 1.75 | -1.50 | 334.56 | 315841
-1.61 | 1.39 | 9.41 | 1.75 | -1.62 | 335.50 | 315863
-1.58 | 1.38 | 8.65 | 1.75 | -1.75 | 336.94 | 315892
-1.25 | 1.41 | 8.16 | 1.75 | -1.94 | 337.81 | 315916
-1.34 | 1.36 | 7.97 | 1.62 | -2.25 | 339.37 | 315941
-1.29 | 0.80 | 7.50 | 1.50 | -2.50 | 340.44 | 315964
-1.01 | 0.09 | 7.22 | 1.31 | -2.75 | 341.62 | 315990
-0.84 | -0.31 | 7.59 | 0.75 | -2.87 | 343.62 | 316013
-1.08 | -0.36 | 8.09 | 0.37 | -2.94 | 345.19 | 316038
-1.28 | -0.01 | 8.43 | 0.00 | -2.94 | 346.75 | 316060
-1.23 | 0.14 | 8.76 | -0.44 | -2.81 | 349.06 | 316084
-0.76 | 0.04 | 8.72 | -0.69 | -2.75 | 350.25 | 316110
-0.74 | -0.17 | 8.26 | -0.88 | -2.62 | 352.25 | 316134
-0.99 | -0.39 | 7.84 | -0.88 | -2.50 | 353.31 | 316156
-0.90 | -0.36 | 7.66 | -0.69 | -2.31 | 355.06 | 316182
-0.89 | -0.17 | 7.98 | -0.50 | -2.19 | 356.06 | 316205
-1.03 | -0.09 | 8.07 | -0.25 | -2.19 | 357.25 | 316230
-1.23 | -0.02 | 8.37 | 0.13 | -2.00 | 358.75 | 316252
-1.07 | -0.10 | 8.53 | 0.37 | -2.00 | 359.94 | 316275
-0.96 | -0.30 | 8.61 | 0.56 | -2.00 | 1.12 | 316298
-0.91 | -0.20 | 8.48 | 0.75 | -2.06 | 2.81 | 316323
-0.32 | -0.34 | 8.33 | 0.75 | -2.19 | 4.06 | 316351
-0.22 | -0.18 | 8.23 | 0.62 | -2.31 | 5.81 | 316375
-0.30 | 0.02 | 7.94 | 0.44 | -2.37 | 7.06 | 316397
-0.46 | 0.20 | 8.52 | 0.25 | -2.44 | 8.19 | 316423
-0.56 | 0.33 | 8.41 | -0.06 | -2.62 | 10.00 | 316446
-0.60 | 0.62 | 8.62 | -0.31 | -2.75 | 11.00 | 316471
-0.64 | 0.63 | 8.58 | -0.75 | -2.94 | 12.94 | 316495
-0.61 | 0.50 | 8.75 | -1.00 | -3.06 | 14.19 | 316519
-0.32 | 0.36 | 8.52 | -1.31 | -3.19 | 16.25 | 316545
-0.33 | 0.41 | 8.61 | -1.44 | -3.31 | 17.50 | 316574
-0.44 | 0.40 | 8.58 | -1.56 | -3.44 | 19.62 | 316597
-0.41 | 0.31 | 8.65 | -1.56 | -3.50 | 20.94 | 316620
-0.34 | 0.15 | 8.58 | -1.37 | -3.62 | 23.25 | 316645
-0.54 | 0.11 | 8.85 | -1.19 | -3.69 | 24.81 | 316668
-0.64 | 0.16 | 9.18 | -1.00 | -3.81 | 26.44 | 316693
-0.58 | 0.04 | 9.31 | -0.69 | -4.06 | 28.56 | 316715
-0.73 | 0.19 | 9.84 | -0.56 | -4.25 | 30.19 | 316738
-1.05 | 0.35 | 10.04 | -0.50 | -4.50 | 31.62 | 316761
-1.26 | 0.44 | 10.12 | -0.56 | -4.94 | 34.19 | 316786
-1.52 | 1.07 | 10.68 | -0.62 | -5.19 | 35.56 | 316814
-1.21 | 1.37 | 11.18 | -0.69 | -5.56 | 37.88 | 316838
-1.07 | 0.99 | 11.38 | -0.75 | -5.87 | 39.00 | 316860
-1.24 | 0.92 | 11.03 | -0.88 | -6.19 | 40.38 | 316886
-1.42 | 1.25 | 10.78 | -1.19 | -6.75 | 41.94 | 316909
-1.59 | 1.64 | 10.64 | -1.44 | -7.19 | 43.13 | 316934
-1.90 | 1.66 | 11.85 | -1.69 | -7.69 | 44.31 | 316956
-1.98 | 1.83 | 11.74 | -2.00 | -8.38 | 45.69 | 316979
-1.64 | 1.44 | 9.60 | -2.25 | -8.75 | 46.81 | 317002
-1.30 | 0.71 | 9.25 | -2.62 | -9.13 | 48.25 | 317029
-1.04 | 0.35 | 8.49 | -2.87 | -9.19 | 49.38 | 317052
-0.93 | 0.09 | 8.11 | -2.94 | -9.25 | 50.19 | 317077
-0.84 | -0.25 | 7.44 | -2.81 | -9.13 | 51.69 | 317100
-0.82 | -0.31 | 7.77 | -2.56 | -9.00 | 52.19 | 317125
-0.73 | -0.25 | 7.93 | -1.94 | -8.75 | 53.44 | 317150
-0.84 | -0.25 | 8.06 | -1.37 | -8.50 | 53.94 | 317173
-1.02 | 0.32 | 9.55 | -0.56 | -7.94 | 54.88 | 317199
-0.87 | -0.01 | 9.69 | -0.06 | -7.62 | 55.19 | 317221
-0.79 | -0.12 | 10.37 | 0.50 | -7.00 | 55.88 | 317250
-0.66 | -0.04 | 10.78 | 0.75 | -6.56 | 55.88 | 317274
-0.69 | 0.13 | 10.98 | 0.94 | -5.94 | 56.06 | 317300
-0.74 | 1.01 | 10.98 | 1.00 | -5.50 | 55.81 | 317322
-0.57 | 1.07 | 11.36 | 1.06 | -5.12 | 55.75 | 317348
-0.80 | 1.10 | 11.91 | 1.06 | -4.62 | 55.38 | 317371
-0.68 | 0.26 | 10.62 | 0.94 | -4.31 | 55.25 | 317395
-0.51 | 0.28 | 10.13 | 0.75 | -4.00 | 55.00 | 317418
-0.22 | 0.60 | 9.73 | 0.50 | -3.50 | 54.94 | 317441
0.01 | 0.33 | 9.93 | 0.44 | -3.12 | 54.75 | 317464
0.16 | 0.43 | 9.82 | 0.62 | -2.62 | 54.81 | 317492
0.16 | 0.34 | 9.73 | 0.81 | -2.31 | 54.69 | 317515
-0.05 | 0.39 | 9.71 | 1.00 | -1.75 | 54.69 | 317541
-0.35 | 0.39 | 9.88 | 1.25 | -1.50 | 54.56 | 317564
-0.59 | 0.09 | 9.22 | 1.44 | -1.31 | 54.63 | 317590
-0.87 | -0.17 | 8.72 | 1.75 | -1.19 | 54.50 | 317614
-0.89 | -0.29 | 8.16 | 2.31 | -1.00 | 54.63 | 317651
-0.96 | -0.44 | 8.39 | 2.62 | -0.88 | 54.44 | 317674
-0.94 | -0.28 | 8.45 | 2.94 | -0.75 | 54.50 | 317701
-0.88 | -0.34 | 8.51 | 3.37 | -0.62 | 54.38 | 317722
-0.88 | -0.16 | 9.24 | 3.62 | -0.50 | 54.56 | 317745
-0.85 | 0.17 | 9.96 | 3.81 | -0.50 | 54.63 | 317768
-0.79 | 0.09 | 10.10 | 3.94 | -0.50 | 55.06 | 317793
-0.89 | 0.15 | 10.33 | 4.00 | -0.62 | 55.38 | 317816
-0.97 | 0.00 | 10.14 | 3.94 | -0.94 | 55.94 | 317842
-1.03 | -0.13 | 9.85 | 3.81 | -1.25 | 56.25 | 317865
-0.96 | 0.15 | 10.51 | 3.62 | -1.69 | 56.56 | 317892
-0.79 | 0.42 | 11.11 | 3.62 | -2.00 | 57.00 | 317915
-0.54 | 0.40 | 11.78 | 3.44 | -2.25 | 57.25 | 317941
-1.01 | 0.33 | 10.86 | 2.94 | -2.75 | 57.50 | 317969
-1.33 | 0.21 | 9.70 | 2.50 | -3.31 | 57.81 | 317994
-1.35 | -0.23 | 8.98 | 2.31 | -3.62 | 57.94 | 318017
-1.68 | 0.47 | 10.03 | 2.19 | -3.81 | 58.19 | 318043
-1.57 | 0.54 | 9.36 | 2.12 | -3.87 | 58.44 | 318066
-1.28 | 0.13 | 9.31 | 2.19 | -3.87 | 58.69 | 318092
-1.17 | -0.04 | 8.93 | 2.37 | -3.81 | 59.06 | 318116
-0.99 | -0.24 | 8.63 | 2.56 | -3.69 | 59.38 | 318141
-0.85 | -0.44 | 8.41 | 2.87 | -3.50 | 59.75 | 318165
-0.66 | -0.41 | 8.39 | 3.12 | -3.31 | 60.06 | 318189
-0.61 | -0.19 | 9.05 | 3.44 | -2.94 | 60.38 | 318216
-0.43 | -0.35 | 9.13 | 3.56 | -2.69 | 60.63 | 318240
-0.43 | -0.06 | 9.55 | 3.56 | -2.37 | 60.88 | 318264
-0.37 | -0.24 | 9.78 | 3.37 | -1.94 | 61.00 | 318287
-0.44 | -0.16 | 9.58 | 3.06 | -1.62 | 61.06 | 318310
-0.36 | -0.12 | 9.87 | 2.50 | -1.31 | 61.06 | 318336
-0.28 | 0.33 | 10.33 | 2.12 | -1.12 | 60.94 | 318359
-0.27 | 0.34 | 10.40 | 1.75 | -0.94 | 60.50 | 318385
-0.36 | 0.78 | 10.46 | 1.44 | -0.81 | 60.13 | 318408
-0.61 | 1.63 | 12.17 | 1.12 | -0.81 | 59.56 | 318438
-0.54 | 1.84 | 11.60 | 0.88 | -0.81 | 59.25 | 318461
-0.64 | 0.95 | 10.88 | 0.25 | -0.81 | 58.81 | 318486
-0.20 | 0.73 | 9.84 | -0.13 | -0.75 | 58.69 | 318510
0.01 | 0.81 | 9.74 | -0.44 | -0.62 | 58.56 | 318536
0.24 | 0.74 | 10.10 | -0.56 | -0.37 | 58.50 | 318559
0.29 | 0.94 | 10.27 | -0.50 | -0.25 | 58.44 | 318585
0.22 | 0.92 | 10.30 | -0.44 | -0.06 | 58.44 | 318609
-0.16 | 0.82 | 10.23 | -0.37 | 0.00 | 58.31 | 318634
-0.34 | 0.70 | 10.02 | -0.13 | -0.06 | 58.38 | 318659
-0.66 | 0.31 | 9.15 | 0.06 | -0.25 | 58.38 | 318688
-0.69 | -0.13 | 8.50 | 0.37 | -0.37 | 58.44 | 318711
-0.69 | -0.25 | 8.25 | 0.69 | -0.50 | 58.25 | 318737
-0.61 | -0.42 | 8.39 | 1.31 | -0.69 | 58.38 | 318761
-0.61 | -0.40 | 8.71 | 1.69 | -0.75 | 58.50 | 318787
-0.69 | -0.35 | 8.85 | 2.19 | -0.88 | 58.75 | 318811
-0.57 | -0.25 | 9.24 | 2.37 | -0.94 | 59.00 | 318836
-0.47 | -0.28 | 9.57 | 2.44 | -1.06 | 59.44 | 318860
-0.44 | -0.22 | 9.80 | 2.31 | -1.12 | 59.56 | 318885
-0.50 | -0.16 | 9.85 | 2.00 | -1.31 | 60.19 | 318913
-0.62 | -0.27 | 9.87 | 1.81 | -1.56 | 60.63 | 318937
-0.78 | -0.33 | 9.79 | 1.50 | -2.12 | 61.38 | 318961
-0.81 | 0.38 | 10.44 | 1.44 | -2.62 | 61.88 | 318986
-0.81 | 1.18 | 11.83 | 1.31 | -3.19 | 62.56 | 319011
-0.59 | 1.00 | 12.79 | 1.00 | -3.50 | 62.94 | 319036
-0.57 | 0.74 | 11.96 | 0.25 | -3.94 | 63.50 | 319061
-0.95 | 0.67 | 10.42 | -0.25 | -4.19 | 63.69 | 319085
-1.15 | 0.76 | 10.16 | -0.62 | -4.56 | 64.19 | 319111
-1.23 | 0.97 | 10.18 | -0.37 | -5.00 | 64.69 | 319140
-1.22 | 1.00 | 9.91 | -0.19 | -5.25 | 65.06 | 319163
-1.10 | 0.84 | 9.64 | 0.13 | -5.44 | 65.44 | 319189
-1.07 | 0.67 | 9.48 | 0.69 | -5.44 | 66.06 | 319213
-0.89 | 0.18 | 8.93 | 1.00 | -5.44 | 66.50 | 319239
-0.88 | -0.19 | 8.60 | 1.31 | -5.31 | 67.12 | 319263
-0.87 | -0.58 | 8.18 | 1.44 | -5.25 | 67.50 | 319289
-0.88 | -0.83 | 7.92 | 1.50 | -5.12 | 68.12 | 319313
-0.86 | -0.89 | 8.35 | 1.56 | -5.06 | 68.50 | 319338
-0.93 | -0.91 | 8.57 | 1.44 | -4.94 | 68.94 | 319363
-0.89 | -0.60 | 9.24 | 1.19 | -4.87 | 69.25 | 319393
-1.03 | -0.39 | 9.68 | 0.94 | -4.81 | 69.37 | 319416
-1.04 | -0.26 | 9.79 | 0.50 | -4.75 | 69.44 | 319442
-1.05 | 0.05 | 10.17 | 0.25 | -4.69 | 69.37 | 319465
-0.91 | 0.35 | 10.53 | 0.00 | -4.56 | 69.25 | 319491
-0.79 | 0.63 | 10.80 | -0.31 | -4.37 | 69.00 | 319515
-0.71 | 0.83 | 11.22 | -0.44 | -4.19 | 68.69 | 319541
-0.40 | 0.74 | 10.72 | -0.75 | -3.75 | 68.06 | 319565
-0.05 | 2.07 | 11.66 | -0.94 | -3.37 | 67.50 | 319590
-0.34 | 1.71 | 11.48 | -1.31 | -2.69 | 66.75 | 319617
-0.14 | 1.39 | 10.68 | -1.94 | -2.06 | 66.12 | 319643
0.16 | 1.19 | 10.06 | -2.37 | -1.81 | 65.87 | 319666
0.27 | 1.29 | 10.31 | -2.69 | -1.50 | 65.69 | 319692
0.39 | 1.38 | 10.41 | -2.94 | -1.25 | 65.50 | 319716
0.29 | 1.11 | 9.96 | -3.12 | -1.00 | 65.31 | 319741
0.16 | 0.83 | 9.62 | -3.12 | -0.62 | 65.06 | 319765
-0.20 | 0.33 | 8.99 | -3.00 | -0.37 | 64.94 | 319790
-0.33 | 0.10 | 8.72 | -2.62 | -0.19 | 64.69 | 319815
-0.39 | -0.06 | 8.26 | -2.25 | -0.13 | 64.50 | 319839
-0.55 | 0.00 | 8.39 | -1.62 | -0.19 | 64.25 | 319867
-0.60 | -0.01 | 8.83 | -1.19 | -0.19 | 64.12 | 319893
-0.55 | 0.08 | 9.19 | -0.81 | -0.25 | 63.88 | 319917
-0.44 | 0.38 | 9.89 | -0.75 | -0.25 | 63.75 | 319943
-0.40 | 0.58 | 10.35 | -1.00 | -0.31 | 63.56 | 319967
-0.36 | 0.85 | 10.85 | -1.25 | -0.31 | 63.50 | 319993
-0.28 | 0.96 | 11.32 | -1.81 | -0.44 | 63.38 | 320017
-0.24 | 1.09 | 11.49 | -2.12 | -0.62 | 63.38 | 320043
-0.24 | 1.19 | 11.66 | -2.50 | -1.00 | 63.38 | 320067
-0.59 | 0.94 | 11.61 | -2.62 | -1.62 | 63.38 | 320096
-1.33 | 0.91 | 10.63 | -2.50 | -2.25 | 63.44 | 320119
-1.28 | 1.18 | 10.44 | -2.06 | -3.25 | 63.44 | 320146
-1.20 | 1.20 | 10.05 | -1.69 | -3.94 | 63.44 | 320169
-1.21 | 0.96 | 9.49 | -1.31 | -4.50 | 63.38 | 320195
-1.25 | 1.18 | 9.33 | -0.75 | -5.31 | 63.38 | 320219
-1.62 | 1.85 | 9.49 | -0.37 | -5.81 | 63.38 | 320245
-1.82 | 1.77 | 9.68 | 0.19 | -6.50 | 63.50 | 320269
-1.82 | 1.53 | 9.36 | 0.50 | -7.00 | 63.69 | 320295
-1.74 | 1.30 | 8.82 | 1.00 | -7.50 | 63.94 | 320319
-1.61 | 0.76 | 8.28 | 1.37 | -7.81 | 64.31 | 320349
-1.44 | 0.20 | 7.80 | 1.62 | -7.87 | 64.56 | 320372
-1.40 | 0.00 | 7.68 | 2.06 | -8.00 | 64.94 | 320397
-1.38 | -0.29 | 7.73 | 2.31 | -8.06 | 65.19 | 320421
-1.45 | -0.40 | 7.86 | 2.56 | -8.13 | 65.50 | 320447
-1.48 | -0.50 | 8.06 | 2.81 | -8.19 | 65.94 | 320470
-1.60 | -0.53 | 8.43 | 2.87 | -8.25 | 66.19 | 320496
-1.60 | -0.53 | 8.65 | 2.75 | -8.31 | 66.62 | 320520
-1.76 | -0.57 | 8.95 | 2.50 | -8.31 | 66.94 | 320546
-1.84 | -0.57 | 8.98 | 2.06 | -8.25 | 67.37 | 320573
-1.82 | -0.54 | 9.01 | 1.69 | -8.19 | 67.75 | 320598
-1.87 | -0.47 | 9.24 | 1.50 | -8.19 | 68.00 | 320622
-1.94 | -0.15 | 9.66 | 1.25 | -8.00 | 68.19 | 320648
-1.97 | 0.56 | 10.29 | 0.81 | -7.75 | 68.50 | 320672
-1.15 | 1.43 | 10.73 | -4.12 | -6.12 | 70.06 | 320821
-0.69 | 1.76 | 10.95 | -4.81 | -5.81 | 70.25 | 320846
-0.35 | 1.77 | 11.00 | -5.69 | -5.31 | 70.44 | 320871
0.10 | 1.76 | 10.86 | -6.06 | -4.94 | 70.56 | 320895
0.09 | 1.71 | 10.75 | -6.31 | -4.50 | 70.56 | 320921
-0.04 | 1.41 | 10.41 | -6.25 | -4.12 | 70.56 | 320951
-0.15 | 1.19 | 9.94 | -6.06 | -4.06 | 70.50 | 320974
-0.34 | 0.96 | 9.60 | -5.50 | -4.00 | 70.37 | 321000
-0.50 | 0.66 | 9.14 | -5.06 | -4.00 | 70.25 | 321024
-0.51 | 0.39 | 8.57 | -4.50 | -4.06 | 70.19 | 321050
-0.50 | 0.29 | 8.27 | -3.69 | -4.12 | 70.06 | 321074
-0.49 | -0.02 | 7.73 | -3.19 | -4.12 | 70.31 | 321100
-0.52 | -0.14 | 7.48 | -2.50 | -4.06 | 70.37 | 321124
-0.54 | -0.11 | 7.70 | -2.19 | -4.00 | 70.69 | 321150
-0.58 | -0.33 | 8.18 | -1.87 | -3.94 | 70.87 | 321177
-0.53 | -0.43 | 7.83 | -1.75 | -3.87 | 71.31 | 321203
-0.37 | -0.41 | 9.13 | -1.69 | -3.94 | 71.44 | 321226
-0.48 | -0.24 | 9.81 | -1.69 | -3.94 | 71.56 | 321252
-0.18 | -0.32 | 9.52 | -1.62 | -3.94 | 71.50 | 321275
-0.10 | -0.15 | 9.55 | -1.50 | -3.87 | 71.56 | 321301
-0.11 | -0.10 | 8.83 | -0.94 | -3.62 | 71.19 | 321325
-0.16 | 0.33 | 9.43 | -0.31 | -3.37 | 70.87 | 321351
-0.27 | 0.62 | 9.97 | 0.81 | -2.87 | 70.25 | 321375
-0.16 | 0.99 | 10.31 | 2.06 | -2.44 | 69.75 | 321405
-0.34 | 1.65 | 11.40 | 2.81 | -2.19 | 69.25 | 321428
-0.09 | 1.79 | 11.63 | 3.56 | -1.75 | 68.62 | 321454
0.64 | 1.11 | 11.88 | 3.62 | -1.31 | 68.06 | 321477
1.19 | 0.80 | 11.03 | 3.31 | -0.81 | 67.69 | 321503
