Accx | Accy | Accz | Roll | Pitch | Yaw | Time(ms)
-0.11 | 0.29 | 9.36 | -1.94 | -1.31 | 152.25 | 328546
-1.41 | 0.24 | 9.18 | -1.94 | -1.31 | 152.25 | 328579
-0.78 | 0.10 | 10.12 | -1.94 | -1.31 | 152.25 | 328613
0.05 | 0.46 | 9.69 | -1.94 | -1.31 | 152.25 | 328647
-0.03 | 0.42 | 9.80 | -1.94 | -1.31 | 152.31 | 328679
-0.01 | 0.44 | 9.75 | -1.94 | -1.25 | 152.31 | 328726
-0.41 | 0.18 | 9.54 | -1.94 | -1.25 | 152.31 | 328759
-0.93 | 0.46 | 9.89 | -1.94 | -1.25 | 152.31 | 328793
-0.47 | 0.40 | 9.96 | -2.00 | -1.25 | 152.31 | 328828
-0.54 | 0.41 | 9.78 | -2.06 | -1.25 | 152.37 | 328879
-0.66 | 0.26 | 9.58 | -2.00 | -1.25 | 152.37 | 328914
-0.84 | 0.32 | 9.84 | -2.06 | -1.37 | 152.37 | 328946
-0.86 | 0.23 | 9.84 | -2.06 | -1.69 | 152.37 | 328980
-0.58 | 0.25 | 10.19 | -2.06 | -1.69 | 152.37 | 329016
-0.12 | 0.32 | 9.82 | -2.19 | -1.75 | 152.50 | 329049
-0.28 | 0.46 | 9.66 | -2.19 | -1.75 | 152.44 | 329081
0.16 | 0.55 | 9.62 | -2.19 | -1.75 | 152.44 | 329117
0.63 | 0.24 | 10.13 | -2.19 | -1.75 | 152.44 | 329151
0.76 | 0.73 | 9.82 | -2.19 | -1.69 | 152.44 | 329189
0.54 | 0.17 | 10.07 | -2.12 | -1.69 | 152.44 | 329221
-0.27 | 0.50 | 9.61 | -2.12 | -1.69 | 152.44 | 329255
-0.43 | 0.22 | 9.69 | -2.12 | -1.69 | 152.44 | 329288
-0.63 | 0.52 | 9.91 | -2.12 | -1.69 | 152.44 | 329321
-0.61 | 0.36 | 9.70 | -2.12 | -1.75 | 152.44 | 329353
-0.59 | 0.38 | 9.51 | -2.12 | -1.81 | 152.44 | 329385
-0.38 | 0.40 | 10.32 | -2.19 | -1.87 | 152.44 | 329420
-0.40 | 0.49 | 9.82 | -2.19 | -1.94 | 152.44 | 329452
-0.26 | 0.52 | 9.68 | -2.25 | -2.00 | 152.44 | 329484
-0.30 | 0.54 | 9.61 | -2.25 | -2.00 | 152.44 | 329522
-0.11 | 0.29 | 9.86 | -2.31 | -2.06 | 152.50 | 329554
-0.11 | 0.48 | 9.92 | -2.31 | -2.06 | 152.44 | 329585
-0.71 | 0.49 | 9.77 | -2.31 | -2.06 | 152.44 | 329620
-0.37 | 0.36 | 9.82 | -2.31 | -2.06 | 152.44 | 329653
0.00 | 0.36 | 9.67 | -2.25 | -2.00 | 152.44 | 329685
0.00 | 0.33 | 9.71 | -2.19 | -1.94 | 152.44 | 329718
0.13 | 0.52 | 9.35 | -2.12 | -1.75 | 152.44 | 329749
-0.09 | 0.29 | 9.72 | -2.06 | -1.69 | 152.44 | 329783
-0.48 | 0.41 | 9.84 | -2.12 | -1.75 | 152.44 | 329822
-0.93 | 0.07 | 9.95 | -2.19 | -1.81 | 152.44 | 329855
-0.97 | 0.15 | 9.72 | -2.25 | -1.81 | 152.44 | 329886
-0.61 | 0.58 | 9.58 | -2.25 | -1.87 | 152.44 | 329920
-0.72 | 0.35 | 10.02 | -2.31 | -1.87 | 152.44 | 329952
-0.50 | 0.39 | 9.46 | -2.37 | -2.00 | 152.50 | 329985
0.31 | 0.41 | 9.90 | -2.44 | -2.06 | 152.50 | 330018
0.50 | 0.48 | 9.75 | -2.50 | -2.12 | 152.44 | 330050
0.23 | 0.59 | 9.30 | -2.50 | -2.06 | 152.44 | 330085
-0.98 | 0.66 | 9.85 | -2.37 | -2.00 | 152.44 | 330124
-1.33 | 0.12 | 9.38 | -2.37 | -1.87 | 152.44 | 330156
-0.34 | 0.45 | 9.72 | -2.31 | -1.81 | 152.44 | 330188
0.32 | 0.41 | 9.60 | -2.31 | -1.75 | 152.50 | 330222
0.31 | 0.34 | 9.94 | -2.31 | -1.75 | 152.50 | 330256
-0.24 | 0.46 | 9.94 | -2.25 | -1.75 | 152.50 | 330288
-0.36 | 0.26 | 10.20 | -2.31 | -1.75 | 152.50 | 330321
-0.27 | 0.50 | 9.56 | -2.31 | -1.75 | 152.44 | 330356
0.03 | 0.43 | 10.11 | -2.37 | -1.81 | 152.44 | 330388
0.20 | 0.25 | 9.98 | -2.37 | -1.81 | 152.44 | 330421
0.36 | 0.48 | 10.08 | -2.37 | -1.75 | 152.31 | 330457
-0.26 | 0.73 | 9.56 | -2.37 | -1.75 | 152.31 | 330489
-1.15 | 0.49 | 9.35 | -2.37 | -1.75 | 152.31 | 330523
-1.40 | -0.57 | 10.45 | -2.37 | -1.69 | 152.37 | 330557
-0.88 | 1.01 | 9.50 | -2.37 | -1.69 | 152.37 | 330590
-0.47 | 0.22 | 9.98 | -2.37 | -1.69 | 152.31 | 330623
-0.29 | 0.28 | 9.72 | -2.37 | -1.69 | 152.31 | 330658
-0.27 | 0.28 | 9.47 | -2.31 | -1.62 | 152.31 | 330690
-0.21 | 0.55 | 9.64 | -2.31 | -1.62 | 152.31 | 330723
-0.86 | 0.08 | 10.01 | -2.19 | -1.62 | 152.31 | 330761
-0.38 | 0.24 | 9.57 | -2.19 | -1.62 | 152.31 | 330792
-0.51 | 0.31 | 9.56 | -2.19 | -1.62 | 152.31 | 330827
-0.16 | 0.35 | 9.75 | -2.31 | -1.69 | 152.37 | 330859
0.16 | 0.57 | 9.88 | -2.37 | -1.75 | 152.37 | 330891
-0.08 | 0.35 | 9.60 | -2.37 | -1.75 | 152.37 | 330923
-0.34 | 0.34 | 9.82 | -2.37 | -1.81 | 152.37 | 330955
-0.31 | 0.38 | 9.78 | -2.37 | -1.81 | 152.37 | 330989
-0.39 | 0.42 | 9.85 | -2.31 | -1.75 | 152.37 | 331022
-0.57 | 0.39 | 9.66 | -2.31 | -1.69 | 152.37 | 331057
-0.81 | 0.39 | 9.69 | -2.25 | -1.69 | 152.37 | 331091
-0.46 | 0.14 | 9.75 | -2.25 | -1.69 | 152.37 | 331124
-0.54 | 0.46 | 9.67 | -2.19 | -1.69 | 152.37 | 331157
-0.25 | 0.47 | 9.88 | -2.25 | -1.69 | 152.37 | 331191
-0.21 | 0.40 | 9.55 | -2.25 | -1.69 | 152.44 | 331223
-0.38 | 0.45 | 9.64 | -2.25 | -1.75 | 152.37 | 331255
-0.42 | 0.28 | 9.79 | -2.31 | -1.81 | 152.44 | 331289
-0.70 | 0.51 | 9.63 | -2.37 | -1.94 | 152.44 | 331323
-0.49 | 0.05 | 9.57 | -2.37 | -1.94 | 152.50 | 331354
-0.32 | 0.54 | 9.94 | -2.44 | -2.00 | 152.44 | 331393
0.11 | 0.56 | 9.67 | -2.44 | -2.06 | 152.50 | 331425
0.13 | 0.40 | 10.18 | -2.50 | -2.12 | 152.50 | 331457
0.22 | 0.51 | 9.80 | -2.50 | -2.00 | 152.50 | 331492
0.13 | 0.47 | 9.79 | -2.44 | -1.75 | 152.50 | 331524
-0.52 | 0.32 | 9.39 | -2.44 | -1.69 | 152.50 | 331556
-0.75 | 0.44 | 9.88 | -2.44 | -1.69 | 152.50 | 331590
-0.73 | 0.40 | 9.73 | -2.37 | -1.62 | 152.50 | 331624
-0.71 | 0.36 | 9.96 | -2.31 | -1.62 | 152.50 | 331656
-0.17 | 0.49 | 10.19 | -2.19 | -1.50 | 152.50 | 331694
0.28 | 0.22 | 7.67 | -2.12 | -1.44 | 152.44 | 331726
0.07 | 0.21 | 9.02 | -2.06 | -1.44 | 152.50 | 331759
-0.07 | 0.26 | 9.82 | -2.06 | -1.44 | 152.44 | 331794
-0.24 | 0.48 | 10.13 | -2.06 | -1.44 | 152.50 | 331827
-0.26 | 0.45 | 10.00 | -2.06 | -1.44 | 152.44 | 331858
-0.41 | 0.34 | 9.91 | -2.06 | -1.44 | 152.44 | 331892
-0.45 | 0.47 | 9.58 | -2.06 | -1.44 | 152.44 | 331926
-0.49 | 0.27 | 9.75 | -2.06 | -1.44 | 152.44 | 331958
-0.42 | 0.36 | 9.74 | -2.06 | -1.50 | 152.44 | 331996
-0.26 | 0.40 | 9.69 | -2.06 | -1.50 | 152.44 | 332028
-0.16 | 0.31 | 9.81 | -2.06 | -1.50 | 152.44 | 332060
-0.14 | 0.37 | 9.77 | -2.06 | -1.50 | 152.44 | 332095
-0.26 | 0.35 | 9.77 | -2.06 | -1.50 | 152.44 | 332128
-0.38 | 0.35 | 9.80 | -2.06 | -1.50 | 152.44 | 332159
-0.34 | 0.37 | 9.73 | -2.06 | -1.50 | 152.44 | 332192
-0.32 | 0.32 | 9.76 | -2.06 | -1.50 | 152.44 | 332227
-0.21 | 0.36 | 9.75 | -2.06 | -1.50 | 152.44 | 332259
-0.28 | 0.35 | 9.75 | -2.06 | -1.50 | 152.44 | 332289
-0.33 | 0.35 | 9.76 | -2.06 | -1.50 | 152.44 | 332322
-0.32 | 0.36 | 9.76 | -2.06 | -1.50 | 152.44 | 332354
-0.25 | 0.34 | 9.74 | -2.06 | -1.50 | 152.44 | 332388
-0.25 | 0.34 | 9.76 | -2.06 | -1.50 | 152.44 | 332420
-0.28 | 0.34 | 9.76 | -2.06 | -1.50 | 152.44 | 332452
-0.33 | 0.35 | 9.74 | -2.06 | -1.50 | 152.44 | 332485
-0.31 | 0.35 | 9.75 | -2.06 | -1.50 | 152.44 | 332519
-0.27 | 0.33 | 9.76 | -2.06 | -1.50 | 152.44 | 332551
-0.28 | 0.36 | 9.76 | -2.06 | -1.50 | 152.44 | 332584
-0.29 | 0.35 | 9.76 | -2.06 | -1.50 | 152.44 | 332621
-0.32 | 0.36 | 9.80 | -2.06 | -1.50 | 152.44 | 332652
-0.40 | 0.29 | 9.65 | -2.06 | -1.50 | 152.44 | 332686
-0.52 | 0.10 | 9.81 | -2.00 | -1.56 | 152.44 | 332717
-0.33 | 0.72 | 9.47 | -2.00 | -1.56 | 152.44 | 332751
-0.05 | -0.02 | 9.30 | -2.06 | -1.56 | 152.50 | 332795
0.01 | 0.53 | 9.73 | -2.06 | -1.56 | 152.50 | 332830
-0.12 | 0.24 | 10.03 | -2.06 | -1.56 | 152.50 | 332862
-0.24 | 0.39 | 9.91 | -2.06 | -1.56 | 152.50 | 332895
-0.27 | 0.23 | 9.68 | -2.06 | -1.56 | 152.50 | 332932
-0.41 | 0.35 | 9.71 | -2.06 | -1.56 | 152.50 | 332964
-0.49 | 0.39 | 9.75 | -2.06 | -1.56 | 152.50 | 332998
-0.46 | 0.30 | 9.80 | -2.06 | -1.62 | 152.50 | 333032
-0.26 | 0.39 | 9.75 | -2.06 | -1.62 | 152.50 | 333064
-0.17 | 0.35 | 9.78 | -2.06 | -1.62 | 152.50 | 333096
-0.23 | 0.33 | 9.75 | -2.06 | -1.62 | 152.50 | 333131
-0.34 | 0.33 | 9.72 | -2.06 | -1.62 | 152.50 | 333164
-0.33 | 0.31 | 9.75 | -2.06 | -1.62 | 152.50 | 333195
-0.11 | 0.38 | 9.80 | -2.06 | -1.62 | 152.50 | 333233
-0.13 | 0.38 | 9.72 | -2.06 | -1.62 | 152.50 | 333265
-0.11 | 0.31 | 9.76 | -2.06 | -1.56 | 152.50 | 333297
-0.04 | 0.41 | 9.79 | -2.06 | -1.56 | 152.50 | 333332
-0.15 | 0.36 | 9.77 | -2.06 | -1.56 | 152.50 | 333365
-0.44 | 0.43 | 9.77 | -2.06 | -1.56 | 152.50 | 333397
-0.45 | 0.35 | 9.82 | -2.06 | -1.56 | 152.50 | 333430
-0.43 | 0.31 | 9.81 | -2.06 | -1.56 | 152.50 | 333463
-0.40 | 0.34 | 9.68 | -2.06 | -1.62 | 152.50 | 333496
-0.43 | 0.30 | 9.74 | -2.06 | -1.62 | 152.50 | 333529
-0.40 | 0.32 | 9.76 | -2.06 | -1.62 | 152.50 | 333566
-0.33 | 0.32 | 9.75 | -2.06 | -1.62 | 152.50 | 333598
-0.22 | 0.36 | 9.74 | -2.06 | -1.62 | 152.50 | 333631
-0.24 | 0.34 | 9.76 | -2.06 | -1.62 | 152.50 | 333664
-0.26 | 0.33 | 9.74 | -2.06 | -1.62 | 152.50 | 333697
-0.30 | 0.34 | 9.78 | -2.06 | -1.62 | 152.50 | 333729
-0.29 | 0.36 | 9.74 | -2.06 | -1.62 | 152.50 | 333760
-0.35 | 0.32 | 9.74 | -2.06 | -1.62 | 152.50 | 333795
-0.30 | 0.34 | 9.77 | -2.06 | -1.62 | 152.50 | 333828
-0.32 | 0.36 | 9.69 | -2.06 | -1.62 | 152.50 | 333864
-0.23 | 0.36 | 9.78 | -2.06 | -1.62 | 152.50 | 333898
-0.28 | 0.34 | 9.76 | -2.06 | -1.62 | 152.50 | 333929
-0.28 | 0.34 | 9.70 | -2.06 | -1.62 | 152.50 | 333961
-0.13 | 0.34 | 9.70 | -2.00 | -1.62 | 152.50 | 333996
-0.06 | 0.28 | 9.80 | -2.00 | -1.62 | 152.50 | 334029
0.00 | 0.36 | 9.80 | -2.06 | -1.56 | 152.50 | 334060
-0.17 | 0.38 | 9.65 | -2.06 | -1.50 | 152.50 | 334094
-0.65 | 0.37 | 9.73 | -2.00 | -1.50 | 152.44 | 334126
-0.81 | 0.29 | 9.79 | -2.00 | -1.50 | 152.44 | 334163
-0.40 | 0.42 | 9.77 | -2.00 | -1.56 | 152.44 | 334198
-0.23 | 0.53 | 9.71 | -2.00 | -1.56 | 152.44 | 334230
-0.19 | 0.13 | 9.71 | -2.00 | -1.56 | 152.44 | 334262
-0.23 | 0.36 | 9.71 | -2.00 | -1.56 | 152.37 | 334296
-0.10 | 0.43 | 9.78 | -2.00 | -1.50 | 152.37 | 334329
0.00 | 0.31 | 9.81 | -2.00 | -1.50 | 152.44 | 334362
-0.20 | 0.44 | 9.84 | -2.00 | -1.50 | 152.37 | 334394
-0.60 | 0.27 | 9.78 | -1.94 | -1.50 | 152.37 | 334429
-0.51 | 0.39 | 9.86 | -1.94 | -1.50 | 152.37 | 334462
-0.22 | 0.32 | 9.75 | -2.00 | -1.50 | 152.37 | 334500
-0.18 | 0.38 | 9.75 | -2.00 | -1.50 | 152.37 | 334532
-0.36 | 0.39 | 9.80 | -2.00 | -1.50 | 152.37 | 334564
-0.38 | 0.33 | 9.80 | -2.00 | -1.50 | 152.37 | 334598
-0.45 | 0.24 | 9.77 | -2.00 | -1.50 | 152.37 | 334632
-0.39 | 0.37 | 9.76 | -2.00 | -1.56 | 152.37 | 334664
-0.32 | 0.38 | 9.74 | -2.00 | -1.56 | 152.37 | 334697
-0.24 | 0.37 | 9.76 | -2.00 | -1.56 | 152.37 | 334731
-0.13 | 0.39 | 9.75 | -2.00 | -1.56 | 152.37 | 334764
-0.19 | 0.36 | 9.75 | -2.00 | -1.50 | 152.37 | 334802
-0.23 | 0.20 | 9.79 | -2.00 | -1.50 | 152.37 | 334834
-0.27 | 0.43 | 9.77 | -2.00 | -1.50 | 152.37 | 334866
-0.30 | 0.21 | 9.74 | -2.00 | -1.50 | 152.37 | 334900
-0.29 | 0.39 | 9.82 | -2.00 | -1.50 | 152.37 | 334933
-0.19 | 0.32 | 9.77 | -2.00 | -1.50 | 152.37 | 334965
-0.18 | 0.41 | 9.75 | -2.00 | -1.50 | 152.37 | 334999
-0.30 | 0.38 | 9.75 | -2.00 | -1.50 | 152.37 | 335033
-0.51 | 0.36 | 9.76 | -2.00 | -1.56 | 152.37 | 335066
-0.53 | 0.27 | 9.73 | -2.00 | -1.62 | 152.37 | 335104
-0.34 | 0.30 | 9.73 | -2.00 | -1.62 | 152.37 | 335136
-0.19 | 0.27 | 9.78 | -2.00 | -1.62 | 152.37 | 335168
-0.19 | 0.38 | 9.74 | -2.00 | -1.62 | 152.37 | 335202
-0.21 | 0.28 | 9.82 | -2.00 | -1.62 | 152.37 | 335235
-0.21 | 0.31 | 9.78 | -2.00 | -1.62 | 152.37 | 335267
-0.18 | 0.29 | 9.75 | -1.94 | -1.62 | 152.37 | 335300
-0.23 | 0.37 | 9.73 | -2.00 | -1.62 | 152.37 | 335335
-0.26 | 0.34 | 9.76 | -2.00 | -1.62 | 152.37 | 335367
-0.35 | 0.33 | 9.76 | -2.00 | -1.62 | 152.37 | 335400
-0.43 | 0.35 | 9.78 | -2.00 | -1.62 | 152.37 | 335437
-0.41 | 0.29 | 9.75 | -1.94 | -1.62 | 152.37 | 335469
-0.36 | 0.33 | 9.74 | -1.94 | -1.62 | 152.37 | 335502
-0.15 | 0.18 | 9.74 | -1.94 | -1.62 | 152.37 | 335536
-0.18 | 0.48 | 9.82 | -1.94 | -1.62 | 152.37 | 335569
-0.30 | 0.37 | 9.79 | -1.94 | -1.62 | 152.37 | 335602
-0.22 | 0.27 | 9.73 | -1.94 | -1.62 | 152.37 | 335636
-0.28 | 0.31 | 9.79 | -1.94 | -1.62 | 152.37 | 335669
-0.26 | 0.32 | 9.75 | -1.94 | -1.62 | 152.37 | 335701
-0.26 | 0.33 | 9.79 | -1.94 | -1.62 | 152.37 | 335738
-0.39 | 0.34 | 9.78 | -1.94 | -1.62 | 152.37 | 335770
-0.38 | 0.33 | 9.76 | -1.94 | -1.62 | 152.37 | 335803
-0.26 | 0.31 | 9.78 | -1.94 | -1.62 | 152.37 | 335838
-0.11 | 0.29 | 9.76 | -1.94 | -1.62 | 152.37 | 335870
-0.14 | 0.27 | 9.75 | -1.94 | -1.62 | 152.37 | 335903
-0.13 | 0.32 | 9.78 | -1.94 | -1.56 | 152.37 | 335937
-0.17 | 0.29 | 9.73 | -1.94 | -1.56 | 152.37 | 335970
-0.47 | 0.36 | 9.71 | -1.94 | -1.56 | 152.37 | 336003
-0.65 | 0.46 | 9.74 | -1.94 | -1.56 | 152.37 | 336040
-0.40 | 0.41 | 9.83 | -1.94 | -1.62 | 152.37 | 336072
-0.22 | 0.10 | 9.62 | -2.00 | -1.62 | 152.44 | 336106
-0.09 | 0.39 | 9.54 | -2.00 | -1.62 | 152.44 | 336140
-0.31 | 0.24 | 9.82 | -2.00 | -1.62 | 152.44 | 336172
-0.42 | 0.34 | 9.81 | -2.00 | -1.62 | 152.44 | 336205
-0.34 | 0.32 | 9.83 | -2.00 | -1.62 | 152.44 | 336240
-0.29 | 0.35 | 9.70 | -2.00 | -1.62 | 152.44 | 336272
-0.22 | 0.28 | 9.71 | -2.06 | -1.62 | 152.44 | 336304
-0.23 | 0.28 | 9.73 | -2.06 | -1.62 | 152.44 | 336338
-0.26 | 0.34 | 9.73 | -2.06 | -1.62 | 152.44 | 336374
-0.24 | 0.40 | 9.79 | -2.06 | -1.62 | 152.44 | 336407
-0.25 | 0.41 | 9.73 | -2.06 | -1.62 | 152.44 | 336441
-0.28 | 0.44 | 9.74 | -2.06 | -1.62 | 152.44 | 336474
-0.31 | 0.28 | 9.80 | -2.06 | -1.62 | 152.44 | 336507
-0.30 | 0.28 | 9.74 | -2.06 | -1.62 | 152.44 | 336541
-0.29 | 0.42 | 9.69 | -2.06 | -1.62 | 152.44 | 336574
-0.28 | 0.36 | 9.75 | -2.06 | -1.62 | 152.44 | 336606
-0.32 | 0.24 | 9.81 | -2.06 | -1.62 | 152.44 | 336640
-0.13 | 0.47 | 9.70 | -2.06 | -1.62 | 152.44 | 336677
-0.35 | 0.48 | 9.72 | -2.06 | -1.62 | 152.44 | 336711
-0.38 | 0.20 | 9.64 | -2.06 | -1.62 | 152.50 | 336744
-0.37 | 0.44 | 9.65 | -2.06 | -1.62 | 152.50 | 336776
-0.31 | 0.38 | 9.70 | -2.06 | -1.62 | 152.50 | 336810
-0.23 | 0.35 | 9.73 | -2.06 | -1.62 | 152.50 | 336855
-0.26 | 0.35 | 9.74 | -2.06 | -1.62 | 152.50 | 336887
-0.34 | 0.33 | 9.75 | -2.06 | -1.62 | 152.50 | 336920
-0.33 | 0.33 | 9.74 | -2.06 | -1.62 | 152.50 | 336954
-0.26 | 0.36 | 9.74 | -2.06 | -1.62 | 152.50 | 336991
-0.22 | 0.34 | 9.76 | -2.06 | -1.62 | 152.50 | 337025
-0.29 | 0.33 | 9.73 | -2.06 | -1.62 | 152.50 | 337057
-0.31 | 0.32 | 9.75 | -2.06 | -1.62 | 152.50 | 337089
-0.31 | 0.34 | 9.73 | -2.06 | -1.62 | 152.50 | 337124
-0.28 | 0.33 | 9.78 | -2.06 | -1.62 | 152.50 | 337157
-0.26 | 0.36 | 9.76 | -2.06 | -1.62 | 152.50 | 337189
-0.28 | 0.36 | 9.74 | -2.06 | -1.62 | 152.50 | 337223
-0.32 | 0.35 | 9.75 | -2.06 | -1.62 | 152.50 | 337257
-0.31 | 0.34 | 9.76 | -2.06 | -1.62 | 152.50 | 337296
-0.28 | 0.35 | 9.75 | -2.06 | -1.62 | 152.50 | 337329
-0.27 | 0.35 | 9.71 | -2.06 | -1.62 | 152.50 | 337362
-0.31 | 0.35 | 9.75 | -2.06 | -1.62 | 152.50 | 337396
-0.32 | 0.33 | 9.73 | -2.06 | -1.62 | 152.50 | 337429
-0.29 | 0.35 | 9.75 | -2.06 | -1.62 | 152.50 | 337462
-0.26 | 0.34 | 9.76 | -2.06 | -1.62 | 152.50 | 337496
-0.27 | 0.33 | 9.75 | -2.06 | -1.62 | 152.50 | 337529
-0.30 | 0.35 | 9.72 | -2.06 | -1.62 | 152.50 | 337561
-0.31 | 0.36 | 9.77 | -2.06 | -1.62 | 152.50 | 337595
-0.27 | 0.35 | 9.72 | -2.06 | -1.62 | 152.50 | 337631
-0.28 | 0.34 | 9.73 | -2.06 | -1.62 | 152.50 | 337664
-0.30 | 0.36 | 9.74 | -2.06 | -1.62 | 152.50 | 337699
-0.30 | 0.33 | 9.77 | -2.06 | -1.62 | 152.50 | 337731
-0.28 | 0.37 | 9.77 | -2.06 | -1.62 | 152.50 | 337764
-0.26 | 0.34 | 9.78 | -2.06 | -1.62 | 152.50 | 337799
-0.30 | 0.36 | 9.76 | -2.06 | -1.62 | 152.50 | 337831
-0.29 | 0.35 | 9.75 | -2.06 | -1.62 | 152.50 | 337865
-0.28 | 0.34 | 9.76 | -2.06 | -1.62 | 152.50 | 337899
-0.29 | 0.34 | 9.75 | -2.06 | -1.62 | 152.50 | 337936
-0.29 | 0.33 | 9.72 | -2.06 | -1.62 | 152.50 | 337970
-0.30 | 0.37 | 9.77 | -2.06 | -1.62 | 152.50 | 338003
-0.27 | 0.36 | 9.75 | -2.06 | -1.62 | 152.50 | 338034
-0.27 | 0.33 | 9.76 | -2.06 | -1.62 | 152.50 | 338069
-0.28 | 0.34 | 9.78 | -2.06 | -1.62 | 152.50 | 338102
-0.29 | 0.35 | 9.78 | -2.06 | -1.62 | 152.50 | 338134
-0.27 | 0.34 | 9.73 | -2.06 | -1.62 | 152.50 | 338168
-0.27 | 0.34 | 9.78 | -2.06 | -1.62 | 152.50 | 338202
-0.30 | 0.34 | 9.75 | -2.06 | -1.62 | 152.50 | 338237
-0.29 | 0.34 | 9.74 | -2.06 | -1.62 | 152.50 | 338272
-0.27 | 0.36 | 9.76 | -2.06 | -1.62 | 152.50 | 338304
-0.29 | 0.35 | 9.75 | -2.06 | -1.62 | 152.50 | 338336
-0.28 | 0.34 | 9.74 | -2.06 | -1.62 | 152.50 | 338371
-0.30 | 0.36 | 9.74 | -2.06 | -1.62 | 152.50 | 338404
-0.29 | 0.34 | 9.73 | -2.06 | -1.62 | 152.50 | 338436
-0.30 | 0.35 | 9.77 | -2.06 | -1.62 | 152.50 | 338470
-0.28 | 0.35 | 9.77 | -2.06 | -1.62 | 152.50 | 338504
-0.29 | 0.36 | 9.76 | -2.06 | -1.62 | 152.50 | 338536
-0.29 | 0.35 | 9.75 | -2.06 | -1.62 | 152.50 | 338575
-0.29 | 0.34 | 9.75 | -2.06 | -1.62 | 152.50 | 338606
-0.28 | 0.33 | 9.77 | -2.06 | -1.62 | 152.50 | 338638
-0.28 | 0.36 | 9.74 | -2.06 | -1.62 | 152.50 | 338673
-0.31 | 0.37 | 9.79 | -2.06 | -1.62 | 152.50 | 338706
-0.26 | 0.36 | 9.72 | -2.06 | -1.62 | 152.50 | 338738
-0.27 | 0.36 | 9.74 | -2.06 | -1.62 | 152.50 | 338771
-0.29 | 0.32 | 9.73 | -2.06 | -1.62 | 152.50 | 338805
-0.28 | 0.36 | 9.76 | -2.06 | -1.62 | 152.50 | 338838
-0.28 | 0.35 | 9.76 | -2.06 | -1.62 | 152.50 | 338876
-0.29 | 0.35 | 9.79 | -2.06 | -1.62 | 152.50 | 338909
-0.28 | 0.34 | 9.76 | -2.06 | -1.62 | 152.50 | 338941
-0.29 | 0.36 | 9.75 | -2.06 | -1.62 | 152.50 | 338976
-0.30 | 0.35 | 9.78 | -2.06 | -1.62 | 152.50 | 339009
-0.27 | 0.33 | 9.76 | -2.06 | -1.62 | 152.50 | 339041
-0.29 | 0.35 | 9.74 | -2.06 | -1.62 | 152.50 | 339076
-0.29 | 0.33 | 9.75 | -2.06 | -1.62 | 152.50 | 339109
-0.29 | 0.34 | 9.78 | -2.06 | -1.62 | 152.50 | 339142
-0.28 | 0.33 | 9.71 | -2.06 | -1.62 | 152.50 | 339180
-0.29 | 0.34 | 9.75 | -2.06 | -1.62 | 152.50 | 339213
-0.29 | 0.32 | 9.76 | -2.06 | -1.62 | 152.50 | 339247
-0.29 | 0.35 | 9.74 | -2.06 | -1.62 | 152.50 | 339280
-0.28 | 0.34 | 9.75 | -2.06 | -1.62 | 152.50 | 339313
-0.28 | 0.35 | 9.79 | -2.06 | -1.62 | 152.50 | 339346
-0.26 | 0.36 | 9.77 | -2.06 | -1.62 | 152.50 | 339380
-0.31 | 0.35 | 9.79 | -2.06 | -1.62 | 152.50 | 339412
-0.29 | 0.34 | 9.78 | -2.06 | -1.62 | 152.50 | 339445
-0.27 | 0.39 | 9.73 | -2.06 | -1.62 | 152.50 | 339479
-0.26 | 0.33 | 9.74 | -2.06 | -1.62 | 152.50 | 339518
-0.26 | 0.34 | 9.77 | -2.06 | -1.62 | 152.50 | 339552
-0.17 | 0.32 | 9.59 | -2.06 | -1.62 | 152.50 | 339585
-0.33 | 0.38 | 9.93 | -2.06 | -1.62 | 152.50 | 339620
-0.30 | 0.31 | 9.79 | -2.06 | -1.62 | 152.50 | 339653
-0.45 | 0.38 | 9.71 | -2.06 | -1.62 | 152.50 | 339687
-0.46 | 0.25 | 9.76 | -2.06 | -1.62 | 152.50 | 339722
-0.35 | 0.36 | 9.57 | -2.06 | -1.69 | 152.50 | 339754
-0.04 | 0.40 | 9.72 | -2.12 | -1.75 | 152.50 | 339789
-0.03 | 0.20 | 9.65 | -2.25 | -1.75 | 152.50 | 339827
-0.21 | 0.48 | 9.75 | -2.25 | -1.75 | 152.50 | 339859
-0.43 | 0.34 | 9.80 | -2.31 | -1.75 | 152.50 | 339893
-0.25 | 0.40 | 9.65 | -2.12 | -1.69 | 152.50 | 339925
-0.13 | 0.30 | 9.88 | -2.06 | -1.69 | 152.50 | 339959
-0.22 | 0.35 | 9.77 | -2.06 | -1.62 | 152.50 | 339994
-0.47 | 0.34 | 9.81 | -2.00 | -1.62 | 152.50 | 340026
-0.64 | 0.32 | 9.70 | -2.00 | -1.62 | 152.50 | 340061
-0.48 | 0.32 | 9.79 | -2.00 | -1.69 | 152.50 | 340095
-0.24 | 0.28 | 9.66 | -2.12 | -1.75 | 152.50 | 340133
-0.28 | 0.40 | 9.84 | -2.25 | -1.94 | 152.44 | 340166
-0.10 | 0.31 | 9.91 | -2.19 | -1.87 | 152.44 | 340198
-0.10 | 0.47 | 9.73 | -2.19 | -1.81 | 152.50 | 340233
-0.47 | 0.51 | 9.79 | -2.06 | -1.75 | 152.50 | 340266
